inkml_file_path,audio_file_path,latex_ground_truth,spoken_text
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3529.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3529.mp3,$\int\limits_{0}^{R} \frac{2 x}{1 + {x^{2}}} dx = l o g ( 1 + {R^{2}} )$,$ integral from limit as its sub start 0 end to the power of start R end fraction start 2 x end start 1 plus start x to the power of start 2 end end end dx equals l o g 1 plus start R to the power of start 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1273.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1273.mp3,$\int\limits_{0}^{R} \frac{2 x}{1 + {x^{2}}} dx = l o g ( 1 + {R^{2}} )$,$ integral from limit as its sub start 0 end to the power of start R end fraction start 2 x end start 1 plus start x to the power of start 2 end end end dx equals l o g 1 plus start R to the power of start 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1254-352.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1254-352.mp3,\sum { d },sum from start d end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1251-69.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1251-69.mp3,{ 3.6 \sum { { \mbox { t } + { P - \mbox { A } } } } },start 3.6 sum from start start mbox start t end plus start P minus mbox start A end end end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-126.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-126.mp3,\mbox { MH },mbox start MH end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB2770.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB2770.mp3,${3^{x}} - {2^{x}}$,$ start 3 to the power of start x end end minus start 2 to the power of start x end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire011-equation000.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire011-equation000.mp3,$(83 + 84) \div (138 + 183 + 99) \neq 0$,$83 plus 84 div 138 plus 183 plus 99 neq 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire009-equation039.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire009-equation039.mp3,$X^2 - 1 = -1 - (X + 1) + (X^2 + X + 1) = - p_1 - p_2 + p_3$,$X to the power of 2 minus 1 equals minus 1 minus X plus 1 plus X to the power of 2 plus X plus 1 equals minus p sub 1 minus p sub 2 plus p sub 3$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_17_sub_88.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_17_sub_88.mp3,3 0 \times 2 9 x^{2 8},3 0 times 2 9 x to the power of start 2 8 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire026-equation038.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire026-equation038.mp3,$b-(a-b)$,$b minus a minus b$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-131-233.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-131-233.mp3,{ \frac { p } { N } + \int \theta dC },start fraction start p end start N end plus integral from theta dC end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire007-equation010.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire007-equation010.mp3,$146 \times (101 + 157 - 181) = 11242$,$146 times 101 plus 157 minus 181 equals 11242$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/126_em_463.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/126_em_463.mp3,$a^{p/q}$,$a to the power of start p/q end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0137.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0137.mp3,${x^{2}}$,$ start x to the power of start 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire008-equation047.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire008-equation047.mp3,"$6,807h + 7,703c - 8,245$","$6,807h plus 7,703c minus 8,245$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_184.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_184.mp3,$ \lim \limits _ {b \rightarrow \infty} f (b) = 0 $,$ limit as limit as its sub start b arrow in fty end f b equals 0 $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-1617-240.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-1617-240.mp3,\sqrt { { \mbox { A } - y } },square root of start start mbox start A end minus y end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire043-equation024.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire043-equation024.mp3,$\alpha_{n}=\sum_{i\leq n} a_{i}p^{i}$,$ alpha sub start n end equals sum from sub start ileq n end a sub start i end p to the power of start i end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire037-equation014.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire037-equation014.mp3,$1-q^k$,$1 minus q to the power of k$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/34_em_242.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/34_em_242.mp3,$\frac{x^2}{x^2}\frac{x+1}{x+2}$,$ fraction start x to the power of 2 end start x to the power of 2 end fraction start x plus 1 end start x plus 2 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire038-equation043.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire038-equation043.mp3,$f^{(k)}(0)$,$f to the power of start k end 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire045-equation066.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire045-equation066.mp3,$(6\sqrt{21}-27 )x^2+3x+4\sqrt{21}-18 = 10\sqrt{21}-42$,$6 square root of start 21 end minus 27 x to the power of 2 plus 3x plus 4 square root of start 21 end minus 18 equals 10 square root of start 21 end minus 42$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire008-equation002.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire008-equation002.mp3,"$\theta_1,\ldots,\theta_g$","$theta sub 1,ldots,theta sub g$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire024-equation022.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire024-equation022.mp3,$(u_i^n)$,$u sub i to the power of n$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_21_sub_35.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_21_sub_35.mp3,\log_2 \frac 1 2 + \log_4 \frac 2 4,log sub 2 fraction 1 2 plus log sub 4 fraction 2 4
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire037-equation053.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire037-equation053.mp3,$5x^{2} - 5x + 1 = 0$,$5x to the power of start 2 end minus 5x plus 1 equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0742.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0742.mp3,$3 \times 3$,$3 times 3$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_0_sub_33.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_0_sub_33.mp3,\log_{2} 8 + \log_{3} 9 + \log_{4} 1 6,log sub start 2 end 8 plus log sub start 3 end 9 plus log sub start 4 end 1 6
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire034-equation037.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire034-equation037.mp3,"$s_1,\ldots,s_n$","$s sub 1,ldots,s sub n$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3434.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3434.mp3,$\int\limits_{a}^{a} f ( x ) dx = 0$,$ integral from limit as its sub start a end to the power of start a end f x dx equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-225.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-225.mp3,{ o } _ { \mbox { X } },start o end sub start mbox start X end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_2_sub_48.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_2_sub_48.mp3,\lim_{x \rightarrow 0} ( 1 + x )^{\frac 1 x},limit as sub start x arrow 0 end 1 plus x to the power of start fraction 1 x end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire001-equation052.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire001-equation052.mp3,$p=\frac{1}{\theta+1}$,$p equals fraction start 1 end start theta plus 1 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1271.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1271.mp3,$\int\limits_{0}^{+ \infty} {x^{n}} {e^{- x}} dx = n !$,$ integral from limit as its sub start 0 end to the power of start plus in fty end start x to the power of start n end end start e to the power of start minus x end end dx equals n !$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3471.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3471.mp3,$\sqrt{x} = 1 {0^{( l o g x ) / 2}}$,$ square root of start x end equals 1 start 0 to the power of start l o g x / 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/126_leo.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/126_leo.mp3,$| x - \frac{p_n}{q_n} | \leq \frac{1}{q_nq_{n+1}} \lt  \frac{1}{q_n^2}$,$| x minus fraction start p sub n end start q sub n end | leq fraction start 1 end start q sub nq sub start n plus 1 end end lt fraction start 1 end start q sub n to the power of 2 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_15_sub_46.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_15_sub_46.mp3,\lim_{x \rightarrow - 1} \frac{x^{3} + 1}{x + 1},limit as sub start x arrow minus 1 end fraction start x to the power of start 3 end plus 1 end start x plus 1 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1933.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1933.mp3,$| a - b | \leq | a - c | + | c - b |$,$| a minus b | leq | a minus c | plus | c minus b |$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire011-equation002.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire011-equation002.mp3,$(1 + \alpha^{-1}\beta)^{-1} = \sum_{i=0}^{\infty} (-1)^{i}(\alpha^{-1}\beta)^{i}$,$1 plus alpha to the power of start minus 1 end beta to the power of start minus 1 end equals sum from sub start i equals 0 end to the power of start in fty end minus 1 to the power of start i end alpha to the power of start minus 1 end beta to the power of start i end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/65_leissi.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/65_leissi.mp3,$x = r \cos \theta$,$x equals r cos theta$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-131-5.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-131-5.mp3,t,t
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3142.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3142.mp3,$| \int\limits_{a}^{b} f ( x ) dx | \leq \int\limits_{a}^{b} | f ( x ) | dx$,$| integral from limit as its sub start a end to the power of start b end f x dx | leq integral from limit as its sub start a end to the power of start b end | f x | dx$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire022-equation062.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire022-equation062.mp3,$u(x-x_0) + v(y-y_0)= 0$,$ux minus x sub 0 plus vy minus y sub 0 equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/23_em_56.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/23_em_56.mp3,$9 + 2$,$9 plus 2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/125_em_435.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/125_em_435.mp3,$q \in E$,$q in E$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/103_em_28.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/103_em_28.mp3,$l=v t/2$,$l equals v t/2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_34.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_34.mp3,$ B F F S $,$ B F F S $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire005-equation008.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire005-equation008.mp3,$2^3 + 16^3 = 9^3 + 15^3 = 4 104$,$2 to the power of 3 plus 16 to the power of 3 equals 9 to the power of 3 plus 15 to the power of 3 equals 4 104$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200922-1017-77.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200922-1017-77.mp3,\mbox { s },mbox start s end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire008-equation045.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire008-equation045.mp3,$102 + 72 \geq 173$,$102 plus 72 geq 173$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200926-131-130.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200926-131-130.mp3,\sum { \mbox { S } },sum from start mbox start S end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME2G3_16_sub_28.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME2G3_16_sub_28.mp3,z_1^2 + 1^z - z_2^2 + 2^z,z sub 1 to the power of 2 plus 1 to the power of z minus z sub 2 to the power of 2 plus 2 to the power of z
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire014-equation063.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire014-equation063.mp3,$x_i = 2$,$x sub i equals 2$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire014-equation026.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire014-equation026.mp3,$\beta_{n+1}=\beta_n$,$ beta sub start n plus 1 end equals beta sub n$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-137-152.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-137-152.mp3,\frac { n } { \frac { \phi } { \mbox { s } } },fraction start n end start fraction start phi end start mbox start s end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_123.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_123.mp3,$ \int ^ {x _ {i}} _ {x _ {i - 1}} f (x) d x $,$ integral from to the power of start x sub start i end end sub start x sub start i minus 1 end end f x d x $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB3536.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB3536.mp3,"$f ( x , y ) = \frac{x}{y} + x y$","$f x , y equals fraction start x end start y end plus x y$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009210-947-44.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009210-947-44.mp3,\sin \left ( \frac { \pi } { 4 } \right ) = \frac { 1 } { \sqrt { 2 } },sin fraction start pi end start 4 end equals fraction start 1 end start square root of start 2 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/KME1G3_4_sub_21.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/KME1G3_4_sub_21.mp3,A = \sqrt {a + \frac 1 {\sqrt {a + \frac 1 {\sqrt a}}}} + \sqrt b,A equals square root of start a plus fraction 1 start square root of start a plus fraction 1 start square root of a end end end end plus square root of b
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/111_leissi.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/111_leissi.mp3,$\sqrt[n]{1} = \cos \frac{2k\pi}{n} + i \sin \frac{2k\pi}{n}$,$ square root of [n] start 1 end equals cos fraction start 2k pi end start n end plus i sin fraction start 2k pi end start n end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1253-210.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1253-210.mp3,4,4
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1312-177.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1312-177.mp3,{ \mbox { F } - \tan \mbox { c } },start mbox start F end minus tan mbox start c end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009213-139-120.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009213-139-120.mp3,\frac { \mbox { k } } { { \sqrt { { \mbox { g } + \frac { \mbox { X } } { \mbox { z } } } } } ^ { { \mbox { R } - \sqrt { l } } } },fraction start mbox start k end end start start square root of start start mbox start g end plus fraction start mbox start X end end start mbox start z end end end end end to the power of start start mbox start R end minus square root of start l end end end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/37_em_27.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/37_em_27.mp3,"$\alpha, \beta$","$ alpha , beta $"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_267.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_267.mp3,$ \int ^ {c} _ {a} f + \int ^ {b} _ {c} f = \int ^ {b} _ {a} f $,$ integral from to the power of start c end sub start a end f plus integral from to the power of start b end sub start c end f equals integral from to the power of start b end sub start a end f $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1312-276.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1312-276.mp3,\sum { \mbox { X } },sum from start mbox start X end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0605 (1).inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0605 (1).mp3,$( {1^{3}} + 4 ) x + y$,$ start 1 to the power of start 3 end end plus 4 x plus y$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/65_herbert.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/65_herbert.mp3,$x = r \cos \theta$,$x equals r cos theta$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1605.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1605.mp3,"$F ( x , y , z ) = G ( x , y ) + H ( y , z ) + 21$","$F x , y , z equals G x , y plus H y , z plus 21$"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB1229.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB1229.mp3,$\sqrt[5]{55}$,$ square root of [5] start 55 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire010-equation024.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire010-equation024.mp3,"$a_{1,j}$","$a sub start 1,j end $"
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire008-equation058.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire008-equation058.mp3,$a_ns_1 + a_{n-1} = 0$,$a sub ns sub 1 plus a sub start n minus 1 end equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-131-78.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-131-78.mp3,{ \cdots - 7 },start cdots minus 7 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire051-equation073.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire051-equation073.mp3,$i=1$,$i equals 1$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire010-equation061.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire010-equation061.mp3,$3a_1a_2a_3x^3 + 3a_1a_2^2 x^2 + 3a_1^2a_2 x + 3a_1a_2a_0 = 0$,$3a sub 1a sub 2a sub 3x to the power of 3 plus 3a sub 1a sub 2 to the power of 2 x to the power of 2 plus 3a sub 1 to the power of 2a sub 2 x plus 3a sub 1a sub 2a sub 0 equals 0$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009212-952-43.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009212-952-43.mp3,\frac { \pi r ^ 2 h } { 3 },fraction start pi r to the power of 2 h end start 3 end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/118_leo.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/118_leo.mp3,$P(x) = \sum_{i=0}^{n} a_j x^j$,$Px equals sum from sub start i equals 0 end to the power of start n end a sub j x to the power of j$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/125_em_428.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/125_em_428.mp3,$G_u = 2 M_{u v} M_v$,$G sub u equals 2 M sub start u v end M sub v$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/18_em_1.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/18_em_1.mp3,$\sqrt{48} $,$ square root of start 48 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_19_sub_98.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_19_sub_98.mp3,\lim_{x \rightarrow \frac{1}{4}} \frac{1 - 4^{x - \frac{1}{4}}}{1 - 4 x},limit as sub start x arrow fraction start 1 end start 4 end end fraction start 1 minus 4 to the power of start x minus fraction start 1 end start 4 end end end start 1 minus 4 x end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/TrainData2_19_sub_20.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/TrainData2_19_sub_20.mp3,a + b + c + d + e,a plus b plus c plus d plus e
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/126_em_481.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/126_em_481.mp3,$r_2 - r_1 = R$,$r sub 2 minus r sub 1 equals R$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200925-1126-13.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200925-1126-13.mp3,\sqrt { 1 + \sqrt { 1 + z ^ 2 } },square root of start 1 plus square root of start 1 plus z to the power of 2 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-67.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-67.mp3,\tan \left ( \frac { \pi } { 4 } \right ) = 1,tan fraction start pi end start 4 end equals 1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1553-139.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1553-139.mp3,{ - { N X } },start minus start N X end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/2009210-947-124.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/2009210-947-124.mp3,{ \left ( { \mbox { B } } _ { \mbox { E } } \right ) } ^ { \mbox { j } },start start mbox start B end end sub start mbox start E end end end to the power of start mbox start j end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/MfrDB0605.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/MfrDB0605.mp3,$( {1^{3}} + 4 ) x + y$,$ start 1 to the power of start 3 end end plus 4 x plus y$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/509_em_93.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/509_em_93.mp3,$\left|S\right|$,$|S|$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200924-1312-132.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200924-1312-132.mp3,1,1
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/RIT_2014_222.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/RIT_2014_222.mp3,$ \frac {1} {(x + 1) (x + 2) ^ {2}} = \frac {1} {x + 1} \frac {1} {x + 2} - \frac {1} {(x + 2) ^ {2}} $,$ fraction start 1 end start x plus 1 x plus 2 to the power of start 2 end end equals fraction start 1 end start x plus 1 end fraction start 1 end start x plus 2 end minus fraction start 1 end start x plus 2 to the power of start 2 end end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/89_edwin.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/89_edwin.mp3,$x^\prime = x \cos \theta + y \sin \theta$,$x to the power of prime equals x cos theta plus y sin theta$
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/200923-1253-44.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/200923-1253-44.mp3,\sin \left ( \frac { \pi } { 4 } \right ) = \frac { 1 } { \sqrt { 2 } },sin fraction start pi end start 4 end equals fraction start 1 end start square root of start 2 end end
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire050-equation048.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire050-equation048.mp3,$16^{0}$,$16 to the power of start 0 end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/formulaire039-equation067.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/formulaire039-equation067.mp3,$a^{m}\times a^{n}=a^{m+n}$,$a to the power of start m end times a to the power of start n end equals a to the power of start m plus n end $
/content/drive/MyDrive/capstone_project/CROHME_2023/train/CROHME2019/130_Fabricio.inkml,/content/drive/MyDrive/capstone_project/CROHME_2023/train_speech/130_Fabricio.mp3,$\frac{1}{4}+\Bigg( \frac{1}{4} \Bigg)^2 + \Bigg( \frac{1}{4} \Bigg)^3+\cdots = \frac{1}{3}$,$ fraction start 1 end start 4 end plus Bigg fraction start 1 end start 4 end Bigg to the power of 2 plus Bigg fraction start 1 end start 4 end Bigg to the power of 3 plus cdots equals fraction start 1 end start 3 end $
